N1,P1,P2,N3,P3,N1_prev1,P1_prev1,P2_prev1,N3_prev1,P3_prev1,N1_prev2,P1_prev2,P2_prev2,N3_prev2,P3_prev2,N1_prev3,P1_prev3,P2_prev3,N3_prev3,P3_prev3,AP,Predicted AP,subject
-0.0001663958,0.0001543145,0.00022565783,-0.0001676432,3.7526e-05,-5.43991e-05,0.0001579848,0.000282804947,-0.0001089224,3.5837e-05,-5.70005e-05,0.0001653875,0.000344154018,-0.0001149351,-1.9431e-05,-5.6411e-05,0.0001532067,0.0003773426,-0.0001219666,9.34e-06,7.0,8.0,S2_32C
-0.0001751401,0.0001470964,0.000217922949,-0.0001671022,5.7122e-05,-0.0001663958,0.0001543145,0.00022565783,-0.0001676432,3.7526e-05,-5.43991e-05,0.0001579848,0.000282804947,-0.0001089224,3.5837e-05,-5.70005e-05,0.0001653875,0.000344154018,-0.0001149351,-1.9431e-05,7.0,7.0,S2_32C
-0.0001767859,0.0001226447,0.000204732423,-0.000160195,4.7937e-05,-0.0001751401,0.0001470964,0.000217922949,-0.0001671022,5.7122e-05,-0.0001663958,0.0001543145,0.00022565783,-0.0001676432,3.7526e-05,-5.43991e-05,0.0001579848,0.000282804947,-0.0001089224,3.5837e-05,7.0,7.0,S2_32C
-0.0001767167,0.0001264598,0.000175456531,-0.0001638667,4.3962e-05,-0.0001767859,0.0001226447,0.000204732423,-0.000160195,4.7937e-05,-0.0001751401,0.0001470964,0.000217922949,-0.0001671022,5.7122e-05,-0.0001663958,0.0001543145,0.00022565783,-0.0001676432,3.7526e-05,7.0,7.0,S2_32C
-0.000128558,0.0004504043,0.000153672139,-0.0001654332,6.2057e-05,-9.82601e-05,0.0003393674,0.000183020544,-0.0001173928,4.638e-05,-0.0001043213,0.0001186093,0.000146018283,-0.0001231338,-1.535e-06,-0.0001122149,0.000111514,0.000120049044,-0.0001329972,2.0954e-05,8.0,9.0,S2_32C
-0.0001216589,0.0004815233,0.000166173311,-0.0001545914,5.1955e-05,-0.000128558,0.0004504043,0.000153672139,-0.0001654332,6.2057e-05,-9.82601e-05,0.0003393674,0.000183020544,-0.0001173928,4.638e-05,-0.0001043213,0.0001186093,0.000146018283,-0.0001231338,-1.535e-06,8.0,9.0,S2_32C
-0.0001149265,0.0004720731,0.000216913191,-0.0001453411,1.8702e-05,-0.0001216589,0.0004815233,0.000166173311,-0.0001545914,5.1955e-05,-0.000128558,0.0004504043,0.000153672139,-0.0001654332,6.2057e-05,-9.82601e-05,0.0003393674,0.000183020544,-0.0001173928,4.638e-05,8.0,9.0,S2_32C
-0.0001080399,0.0004995606,0.000173715904,-0.000131902,3.6002e-05,-0.0001149265,0.0004720731,0.000216913191,-0.0001453411,1.8702e-05,-0.0001216589,0.0004815233,0.000166173311,-0.0001545914,5.1955e-05,-0.000128558,0.0004504043,0.000153672139,-0.0001654332,6.2057e-05,8.0,9.0,S2_32C
-0.0001062693,0.0004849829,0.000179149531,-0.0001325259,5.94e-06,-0.0001080399,0.0004995606,0.000173715904,-0.000131902,3.6002e-05,-0.0001149265,0.0004720731,0.000216913191,-0.0001453411,1.8702e-05,-0.0001216589,0.0004815233,0.000166173311,-0.0001545914,5.1955e-05,8.0,9.0,S2_32C
-0.0001263216,3.85784e-05,-5.91929784e-05,-0.0002545144,0.000109597,-9.15277e-05,0.0001917987,6.74750772e-05,-0.0001207176,2.6044e-05,-9.61474e-05,0.0001886486,7.54749562e-05,-0.0001312584,4.7109e-05,-9.89316e-05,0.0002025319,7.84113363e-05,-0.0001348701,2.992e-06,9.0,0.0,S2_32C
-9.44659e-05,6.11115e-05,-0.000119035823,-0.0001922972,0.000129524,-0.0001263216,3.85784e-05,-5.91929784e-05,-0.0002545144,0.000109597,-9.15277e-05,0.0001917987,6.74750772e-05,-0.0001207176,2.6044e-05,-9.61474e-05,0.0001886486,7.54749562e-05,-0.0001312584,4.7109e-05,9.0,9.0,S2_32C
-9.82192e-05,-3.83853e-05,-0.000142318037,-0.0002130288,0.000125969,-9.44659e-05,6.11115e-05,-0.000119035823,-0.0001922972,0.000129524,-0.0001263216,3.85784e-05,-5.91929784e-05,-0.0002545144,0.000109597,-9.15277e-05,0.0001917987,6.74750772e-05,-0.0001207176,2.6044e-05,9.0,9.0,S2_32C
-9.90365e-05,-9.0505e-05,-0.000152052191,-0.0002223783,0.000145091,-9.82192e-05,-3.83853e-05,-0.000142318037,-0.0002130288,0.000125969,-9.44659e-05,6.11115e-05,-0.000119035823,-0.0001922972,0.000129524,-0.0001263216,3.85784e-05,-5.91929784e-05,-0.0002545144,0.000109597,9.0,0.0,S2_32C
-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,-0.0011667116,8.44996e-05,6.85680789e-05,5.43487e-05,-6.4166e-05,-0.002984926,0.0001404962,0.000147832718,-0.0002236164,-0.000146593,-0.002784638,1.36084e-05,-3.99284763e-05,-9.96885e-05,0.00014009,0.0,0.0,S2_32C
-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,-0.0011667116,8.44996e-05,6.85680789e-05,5.43487e-05,-6.4166e-05,-0.002984926,0.0001404962,0.000147832718,-0.0002236164,-0.000146593,0.0,0.0,S2_32C
-0.0004807169,8.49527e-05,6.32903393e-05,4.88106e-05,-0.000110579,-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,-0.0011667116,8.44996e-05,6.85680789e-05,5.43487e-05,-6.4166e-05,0.0,0.0,S2_32C
-0.0004236964,8.52748e-05,5.53723512e-05,4.89022e-05,-8.9691e-05,-0.0004807169,8.49527e-05,6.32903393e-05,4.88106e-05,-0.000110579,-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,0.0,0.0,S2_32C
-0.0009074748,7.40664e-05,5.93506338e-05,4.32626e-05,-7.3186e-05,-0.001719385,7.17629e-05,4.34344438e-05,3.07169e-05,-5.2828e-05,-0.002697836,8.31464e-05,6.97850337e-05,8.3221e-05,-6.4387e-05,-0.002771928,5.42113e-05,6.11530195e-05,-4.06838e-05,-8.4039e-05,0.0,0.0,S2_32C
-0.0005685752,1.78778e-05,4.55973277e-05,4.45683e-05,-6.0445e-05,-2.86917e-05,1.15052e-05,3.76379503e-05,2.01881e-05,-3.661e-05,-3.43604e-05,1.01048e-05,2.93868252e-05,2.06823e-05,-3.1089e-05,-3.75378e-05,2.06418e-05,1.35275523e-05,1.86664e-05,-3.2801e-05,1.0,1.0,S3_30C
-0.001243874,2.50213e-05,5.78845647e-05,8.84756e-05,-8.8223e-05,-0.0005685752,1.78778e-05,4.55973277e-05,4.45683e-05,-6.0445e-05,-2.86917e-05,1.15052e-05,3.76379503e-05,2.01881e-05,-3.661e-05,-3.43604e-05,1.01048e-05,2.93868252e-05,2.06823e-05,-3.1089e-05,1.0,1.0,S3_30C
-0.001262742,3.06911e-05,5.06875913e-05,8.35995e-05,-0.000106605,-0.001243874,2.50213e-05,5.78845647e-05,8.84756e-05,-8.8223e-05,-0.0005685752,1.78778e-05,4.55973277e-05,4.45683e-05,-6.0445e-05,-2.86917e-05,1.15052e-05,3.76379503e-05,2.01881e-05,-3.661e-05,1.0,1.0,S3_30C
-0.001283192,1.9339e-05,2.72558627e-05,7.97194e-05,-9.4615e-05,-0.001262742,3.06911e-05,5.06875913e-05,8.35995e-05,-0.000106605,-0.001243874,2.50213e-05,5.78845647e-05,8.84756e-05,-8.8223e-05,-0.0005685752,1.78778e-05,4.55973277e-05,4.45683e-05,-6.0445e-05,1.0,1.0,S3_30C
-0.00124312,1.58469e-05,6.3034895e-05,8.51638e-05,-0.00010857,-0.001283192,1.9339e-05,2.72558627e-05,7.97194e-05,-9.4615e-05,-0.001262742,3.06911e-05,5.06875913e-05,8.35995e-05,-0.000106605,-0.001243874,2.50213e-05,5.78845647e-05,8.84756e-05,-8.8223e-05,1.0,4.0,S3_30C
1.24934e-05,-8.51195e-05,-6.9917719e-06,0.0002894384,-0.000284441,-0.0001500936,2.43563e-05,3.70608068e-05,3.30556e-05,-4.6303e-05,-0.0001714991,2.146e-05,3.23925888e-05,3.59267e-05,-4.7539e-05,-0.0002080006,1.25353e-05,3.34028955e-05,3.92516e-05,-5.0023e-05,2.0,2.0,S3_30C
0.0001008049,-1.36242e-05,4.2360105e-05,0.000318903,-0.000318534,1.24934e-05,-8.51195e-05,-6.9917719e-06,0.0002894384,-0.000284441,-0.0001500936,2.43563e-05,3.70608068e-05,3.30556e-05,-4.6303e-05,-0.0001714991,2.146e-05,3.23925888e-05,3.59267e-05,-4.7539e-05,2.0,2.0,S3_30C
4.69251e-05,1.18126e-05,6.28525886e-05,0.000340769,-0.000345119,0.0001008049,-1.36242e-05,4.2360105e-05,0.000318903,-0.000318534,1.24934e-05,-8.51195e-05,-6.9917719e-06,0.0002894384,-0.000284441,-0.0001500936,2.43563e-05,3.70608068e-05,3.30556e-05,-4.6303e-05,2.0,2.0,S3_30C
1.6255e-05,1.56865e-05,9.25718341e-05,0.000352185,-0.00036158,4.69251e-05,1.18126e-05,6.28525886e-05,0.000340769,-0.000345119,0.0001008049,-1.36242e-05,4.2360105e-05,0.000318903,-0.000318534,1.24934e-05,-8.51195e-05,-6.9917719e-06,0.0002894384,-0.000284441,2.0,5.0,S3_30C
-1.42378e-05,2.01268e-05,9.53312701e-05,0.000315078,-0.000362584,1.6255e-05,1.56865e-05,9.25718341e-05,0.000352185,-0.00036158,4.69251e-05,1.18126e-05,6.28525886e-05,0.000340769,-0.000345119,0.0001008049,-1.36242e-05,4.2360105e-05,0.000318903,-0.000318534,2.0,5.0,S3_30C
7.76088e-05,-0.000162932,-0.000427698862,-0.001025378,-0.000616698,-3.89665e-05,9.65524e-05,0.000102020684,1.04797e-05,-4.0396e-05,-4.06165e-05,0.0001065512,9.8315526e-05,1.02004e-05,-4.903e-05,-4.0692e-05,0.0001208174,0.00010436443,1.36944e-05,-5.0156e-05,3.0,3.0,S3_30C
7.50231e-05,-0.0001445434,-0.000373937772,-0.00107263,-0.000552201,7.76088e-05,-0.000162932,-0.000427698862,-0.001025378,-0.000616698,-3.89665e-05,9.65524e-05,0.000102020684,1.04797e-05,-4.0396e-05,-4.06165e-05,0.0001065512,9.8315526e-05,1.02004e-05,-4.903e-05,3.0,3.0,S3_30C
6.56893e-05,-0.0001256922,-0.000324056746,-0.001017252,-0.000516353,7.50231e-05,-0.0001445434,-0.000373937772,-0.00107263,-0.000552201,7.76088e-05,-0.000162932,-0.000427698862,-0.001025378,-0.000616698,-3.89665e-05,9.65524e-05,0.000102020684,1.04797e-05,-4.0396e-05,3.0,3.0,S3_30C
5.24878e-05,-0.0001054542,-0.000264961738,-0.001040271,-0.000470282,6.56893e-05,-0.0001256922,-0.000324056746,-0.001017252,-0.000516353,7.50231e-05,-0.0001445434,-0.000373937772,-0.00107263,-0.000552201,7.76088e-05,-0.000162932,-0.000427698862,-0.001025378,-0.000616698,3.0,0.0,S3_30C
-0.0004217589,1.88921e-05,3.51538474e-05,-1.66691e-05,-3.7327e-05,-3.89539e-05,2.43489e-05,1.95877928e-05,5.84939e-05,-7.8055e-05,-3.9363e-05,2.47937e-05,3.27689741e-05,5.89575e-05,-7.4433e-05,-4.10078e-05,1.76176e-05,3.28196111e-05,6.52157e-05,-8.2901e-05,4.0,4.0,S3_30C
-0.0003971287,4.60786e-05,9.61215701e-05,4.50275e-05,-7.3727e-05,-0.0004217589,1.88921e-05,3.51538474e-05,-1.66691e-05,-3.7327e-05,-3.89539e-05,2.43489e-05,1.95877928e-05,5.84939e-05,-7.8055e-05,-3.9363e-05,2.47937e-05,3.27689741e-05,5.89575e-05,-7.4433e-05,4.0,4.0,S3_30C
-0.0003779638,5.82887e-05,0.000112018577,6.87478e-05,-9.9252e-05,-0.0003971287,4.60786e-05,9.61215701e-05,4.50275e-05,-7.3727e-05,-0.0004217589,1.88921e-05,3.51538474e-05,-1.66691e-05,-3.7327e-05,-3.89539e-05,2.43489e-05,1.95877928e-05,5.84939e-05,-7.8055e-05,4.0,4.0,S3_30C
-0.0003292942,8.0162e-05,0.000147109429,0.0001119558,-0.000137551,-0.0003779638,5.82887e-05,0.000112018577,6.87478e-05,-9.9252e-05,-0.0003971287,4.60786e-05,9.61215701e-05,4.50275e-05,-7.3727e-05,-0.0004217589,1.88921e-05,3.51538474e-05,-1.66691e-05,-3.7327e-05,4.0,5.0,S3_30C
-0.0003226143,9.102e-05,0.000154748632,0.0001209574,-0.000150059,-0.0003292942,8.0162e-05,0.000147109429,0.0001119558,-0.000137551,-0.0003779638,5.82887e-05,0.000112018577,6.87478e-05,-9.9252e-05,-0.0003971287,4.60786e-05,9.61215701e-05,4.50275e-05,-7.3727e-05,4.0,5.0,S3_30C
-8.97203e-05,0.0002451301,0.000528801058,8.1888e-05,-0.000121542,-2.93379e-05,4.99115e-05,9.57102166e-05,3.21851e-05,-6.3713e-05,-3.04435e-05,5.56127e-05,0.00010560159,3.15492e-05,-6.3791e-05,-3.15796e-05,4.90042e-05,0.000101182406,3.21328e-05,-5.8436e-05,5.0,5.0,S3_30C
-8.7636e-05,0.0002554364,0.000542971364,9.63994e-05,-0.000144252,-8.97203e-05,0.0002451301,0.000528801058,8.1888e-05,-0.000121542,-2.93379e-05,4.99115e-05,9.57102166e-05,3.21851e-05,-6.3713e-05,-3.04435e-05,5.56127e-05,0.00010560159,3.15492e-05,-6.3791e-05,5.0,5.0,S3_30C
-8.66028e-05,0.0002585277,0.000502168841,0.0001200793,-0.000165405,-8.7636e-05,0.0002554364,0.000542971364,9.63994e-05,-0.000144252,-8.97203e-05,0.0002451301,0.000528801058,8.1888e-05,-0.000121542,-2.93379e-05,4.99115e-05,9.57102166e-05,3.21851e-05,-6.3713e-05,5.0,5.0,S3_30C
-8.48174e-05,0.0002435472,0.000535023049,9.99381e-05,-0.000141006,-8.66028e-05,0.0002585277,0.000502168841,0.0001200793,-0.000165405,-8.7636e-05,0.0002554364,0.000542971364,9.63994e-05,-0.000144252,-8.97203e-05,0.0002451301,0.000528801058,8.1888e-05,-0.000121542,5.0,5.0,S3_30C
4.11945e-05,-0.0004305525,0.000842827372,-0.0002428184,6.3393e-05,-2.07027e-05,4.42984e-05,5.45053299e-05,-0.0001042776,-0.00013531,-2.09041e-05,3.98812e-05,5.31036858e-05,-0.0001177189,-0.000128873,-1.96443e-05,3.79678e-05,4.28207459e-05,-0.0001314013,-0.000155701,6.0,6.0,S3_30C
3.85668e-05,-0.0004140762,0.000872187433,-0.0002285601,5.7288e-05,4.11945e-05,-0.0004305525,0.000842827372,-0.0002428184,6.3393e-05,-2.07027e-05,4.42984e-05,5.45053299e-05,-0.0001042776,-0.00013531,-2.09041e-05,3.98812e-05,5.31036858e-05,-0.0001177189,-0.000128873,6.0,6.0,S3_30C
3.73406e-05,-0.0004126609,0.000898711325,-0.0002121419,5.3413e-05,3.85668e-05,-0.0004140762,0.000872187433,-0.0002285601,5.7288e-05,4.11945e-05,-0.0004305525,0.000842827372,-0.0002428184,6.3393e-05,-2.07027e-05,4.42984e-05,5.45053299e-05,-0.0001042776,-0.00013531,6.0,6.0,S3_30C
3.41506e-05,-0.0004164028,0.00087674096,-0.0002100268,5.5886e-05,3.73406e-05,-0.0004126609,0.000898711325,-0.0002121419,5.3413e-05,3.85668e-05,-0.0004140762,0.000872187433,-0.0002285601,5.7288e-05,4.11945e-05,-0.0004305525,0.000842827372,-0.0002428184,6.3393e-05,6.0,6.0,S3_30C
-0.0002115661,-1.37385e-05,-5.57202366e-05,-9.15463e-05,5.6471e-05,-5.22717e-05,2.05716e-05,4.41463962e-05,3.70634e-05,-5.6361e-05,-5.68002e-05,2.27283e-05,5.69711337e-05,3.91818e-05,-6.431e-05,-5.98118e-05,3.32055e-05,4.85711353e-05,4.14431e-05,-6.8593e-05,7.0,7.0,S3_30C
-0.0001844005,1.65582e-05,-2.32063467e-05,-4.46119e-05,3.5174e-05,-0.0002115661,-1.37385e-05,-5.57202366e-05,-9.15463e-05,5.6471e-05,-5.22717e-05,2.05716e-05,4.41463962e-05,3.70634e-05,-5.6361e-05,-5.68002e-05,2.27283e-05,5.69711337e-05,3.91818e-05,-6.431e-05,7.0,7.0,S3_30C
-0.0001844938,1.36168e-05,-1.91729523e-05,-4.97901e-05,4.1511e-05,-0.0001844005,1.65582e-05,-2.32063467e-05,-4.46119e-05,3.5174e-05,-0.0002115661,-1.37385e-05,-5.57202366e-05,-9.15463e-05,5.6471e-05,-5.22717e-05,2.05716e-05,4.41463962e-05,3.70634e-05,-5.6361e-05,7.0,7.0,S3_30C
-0.0001847361,8.4432e-06,-2.06278492e-05,-5.0257e-05,3.2414e-05,-0.0001844938,1.36168e-05,-1.91729523e-05,-4.97901e-05,4.1511e-05,-0.0001844005,1.65582e-05,-2.32063467e-05,-4.46119e-05,3.5174e-05,-0.0002115661,-1.37385e-05,-5.57202366e-05,-9.15463e-05,5.6471e-05,7.0,0.0,S3_30C
-0.0001945745,6.9002e-06,-1.99522365e-05,-6.44073e-05,3.3927e-05,-0.0001847361,8.4432e-06,-2.06278492e-05,-5.0257e-05,3.2414e-05,-0.0001844938,1.36168e-05,-1.91729523e-05,-4.97901e-05,4.1511e-05,-0.0001844005,1.65582e-05,-2.32063467e-05,-4.46119e-05,3.5174e-05,7.0,0.0,S3_30C
-3.63786e-05,0.0005639345,0.000285743008,7.53539e-05,-0.000109232,-4.23715e-05,0.0005370114,0.000234941821,3.86942e-05,-9.5929e-05,-3.95403e-05,8.15624e-05,0.000176200192,3.71364e-05,-8.0561e-05,-3.8079e-05,8.406e-05,0.000166235768,4.20288e-05,-8.7693e-05,8.0,8.0,S3_30C
-4.2018e-05,0.0005392299,0.000265127572,6.80889e-05,-9.2683e-05,-3.63786e-05,0.0005639345,0.000285743008,7.53539e-05,-0.000109232,-4.23715e-05,0.0005370114,0.000234941821,3.86942e-05,-9.5929e-05,-3.95403e-05,8.15624e-05,0.000176200192,3.71364e-05,-8.0561e-05,8.0,8.0,S3_30C
-5.83076e-05,0.0005110049,0.00024177054,4.71885e-05,-5.0609e-05,-4.2018e-05,0.0005392299,0.000265127572,6.80889e-05,-9.2683e-05,-3.63786e-05,0.0005639345,0.000285743008,7.53539e-05,-0.000109232,-4.23715e-05,0.0005370114,0.000234941821,3.86942e-05,-9.5929e-05,8.0,8.0,S3_30C
-8.53923e-05,0.0004901554,0.000210895771,-6.6192e-06,-3.6433e-05,-5.83076e-05,0.0005110049,0.00024177054,4.71885e-05,-5.0609e-05,-4.2018e-05,0.0005392299,0.000265127572,6.80889e-05,-9.2683e-05,-3.63786e-05,0.0005639345,0.000285743008,7.53539e-05,-0.000109232,8.0,8.0,S3_30C
-9.36928e-05,0.0004618728,0.000169824285,-1.7089e-05,-7.287e-06,-8.53923e-05,0.0004901554,0.000210895771,-6.6192e-06,-3.6433e-05,-5.83076e-05,0.0005110049,0.00024177054,4.71885e-05,-5.0609e-05,-4.2018e-05,0.0005392299,0.000265127572,6.80889e-05,-9.2683e-05,8.0,8.0,S3_30C
-2.59749e-05,0.000230826,1.81894609e-06,-0.0001304762,4.251e-06,-1.93201e-05,4.60702e-05,0.000164740093,-6.02545e-05,-3.651e-05,-2.04855e-05,4.23327e-05,0.000177059279,-6.43223e-05,-2.8241e-05,-2.02495e-05,3.23411e-05,0.000186181933,-6.91241e-05,-3.534e-05,9.0,9.0,S3_30C
-1.72956e-05,-8.6229e-05,4.34529684e-05,-0.0001073036,1.6329e-05,-2.59749e-05,0.000230826,1.81894609e-06,-0.0001304762,4.251e-06,-1.93201e-05,4.60702e-05,0.000164740093,-6.02545e-05,-3.651e-05,-2.04855e-05,4.23327e-05,0.000177059279,-6.43223e-05,-2.8241e-05,9.0,0.0,S3_30C
-1.90904e-05,-0.000315377,2.89454965e-05,-0.0001010957,1.7267e-05,-1.72956e-05,-8.6229e-05,4.34529684e-05,-0.0001073036,1.6329e-05,-2.59749e-05,0.000230826,1.81894609e-06,-0.0001304762,4.251e-06,-1.93201e-05,4.60702e-05,0.000164740093,-6.02545e-05,-3.651e-05,9.0,3.0,S3_30C
-1.96537e-05,-0.0006403,2.08350957e-05,-0.0001023632,2.6651e-05,-1.90904e-05,-0.000315377,2.89454965e-05,-0.0001010957,1.7267e-05,-1.72956e-05,-8.6229e-05,4.34529684e-05,-0.0001073036,1.6329e-05,-2.59749e-05,0.000230826,1.81894609e-06,-0.0001304762,4.251e-06,9.0,3.0,S3_30C
-3.00103e-05,-0.000740831,-5.14055137e-06,-0.0001301261,5.0277e-05,-1.96537e-05,-0.0006403,2.08350957e-05,-0.0001023632,2.6651e-05,-1.90904e-05,-0.000315377,2.89454965e-05,-0.0001010957,1.7267e-05,-1.72956e-05,-8.6229e-05,4.34529684e-05,-0.0001073036,1.6329e-05,9.0,3.0,S3_30C
-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,-0.0011667116,8.44996e-05,6.85680789e-05,5.43487e-05,-6.4166e-05,-0.002984926,0.0001404962,0.000147832718,-0.0002236164,-0.000146593,-0.002784638,1.36084e-05,-3.99284763e-05,-9.96885e-05,0.00014009,0.0,0.0,S3_30C
-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,-0.0011667116,8.44996e-05,6.85680789e-05,5.43487e-05,-6.4166e-05,-0.002984926,0.0001404962,0.000147832718,-0.0002236164,-0.000146593,0.0,0.0,S3_30C
-0.0004807169,8.49527e-05,6.32903393e-05,4.88106e-05,-0.000110579,-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,-0.0011667116,8.44996e-05,6.85680789e-05,5.43487e-05,-6.4166e-05,0.0,0.0,S3_30C
-0.0004236964,8.52748e-05,5.53723512e-05,4.89022e-05,-8.9691e-05,-0.0004807169,8.49527e-05,6.32903393e-05,4.88106e-05,-0.000110579,-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,0.0,0.0,S3_30C
-0.0009074748,7.40664e-05,5.93506338e-05,4.32626e-05,-7.3186e-05,-0.001719385,7.17629e-05,4.34344438e-05,3.07169e-05,-5.2828e-05,-0.002697836,8.31464e-05,6.97850337e-05,8.3221e-05,-6.4387e-05,-0.002771928,5.42113e-05,6.11530195e-05,-4.06838e-05,-8.4039e-05,0.0,0.0,S3_30C
-0.00327619,4.06763e-05,3.55673583e-05,-1.06258e-05,5.8502e-05,-0.0022539392,3.08537e-05,8.36224353e-05,4.32135e-05,-0.000101957,-9.41093e-05,3.7093e-05,3.85375533e-05,-1.92074e-05,-3.969e-05,-3.55814e-05,3.86214e-05,3.13477722e-05,-1.69374e-05,-3.4037e-05,1.0,1.0,S4_34C
-0.004548212,0.0001120101,0.000164121797,-8.15357e-05,-0.000157456,-0.00327619,4.06763e-05,3.55673583e-05,-1.06258e-05,5.8502e-05,-0.0022539392,3.08537e-05,8.36224353e-05,4.32135e-05,-0.000101957,-9.41093e-05,3.7093e-05,3.85375533e-05,-1.92074e-05,-3.969e-05,1.0,1.0,S4_34C
-0.006304734,-9.35428e-05,-0.000218498273,-0.0002552987,0.000469719,-0.004548212,0.0001120101,0.000164121797,-8.15357e-05,-0.000157456,-0.00327619,4.06763e-05,3.55673583e-05,-1.06258e-05,5.8502e-05,-0.0022539392,3.08537e-05,8.36224353e-05,4.32135e-05,-0.000101957,1.0,0.0,S4_34C
0.0003744264,-0.0001509286,0.000529916957,0.000405917,-0.000467136,0.0005445367,-0.0002290044,0.000460063457,0.000419773,-0.000584858,4.7267e-06,-0.000226084,0.000528704142,-0.0001118229,-5.7763e-05,1.50088e-05,-0.0003370892,0.000640807673,-0.000113433,2.053e-06,2.0,2.0,S4_34C
0.0002694319,-9.77094e-05,0.000545874762,0.000299765,-0.000434843,0.0003744264,-0.0001509286,0.000529916957,0.000405917,-0.000467136,0.0005445367,-0.0002290044,0.000460063457,0.000419773,-0.000584858,4.7267e-06,-0.000226084,0.000528704142,-0.0001118229,-5.7763e-05,2.0,2.0,S4_34C
0.0002538293,-8.49779e-05,0.000451583153,0.000226601,-0.000395396,0.0002694319,-9.77094e-05,0.000545874762,0.000299765,-0.000434843,0.0003744264,-0.0001509286,0.000529916957,0.000405917,-0.000467136,0.0005445367,-0.0002290044,0.000460063457,0.000419773,-0.000584858,2.0,0.0,S4_34C
0.0002543003,-6.38168e-05,0.000417296833,0.000198846,-0.000400916,0.0002538293,-8.49779e-05,0.000451583153,0.000226601,-0.000395396,0.0002694319,-9.77094e-05,0.000545874762,0.000299765,-0.000434843,0.0003744264,-0.0001509286,0.000529916957,0.000405917,-0.000467136,2.0,0.0,S4_34C
0.0002223159,-3.87546e-05,0.00047152309,0.000317419,-0.000506594,0.0002543003,-6.38168e-05,0.000417296833,0.000198846,-0.000400916,0.0002538293,-8.49779e-05,0.000451583153,0.000226601,-0.000395396,0.0002694319,-9.77094e-05,0.000545874762,0.000299765,-0.000434843,2.0,2.0,S4_34C
7.88686e-05,-0.0003992287,-0.000597314211,-0.00157324,-0.0001051721,-6.2706e-05,-4.57209e-05,-0.00067236094,-0.0005582448,-0.0006893865,-6.63847e-05,2.66053e-05,4.80157323e-05,-0.0005439254,-6.7125e-05,-6.96156e-05,2.86802e-05,3.98696939e-05,-0.0005973698,-8.2703e-05,3.0,3.0,S4_34C
1.67134e-05,-0.000254695,-0.000414709561,-0.00210663,0.0002737663,7.88686e-05,-0.0003992287,-0.000597314211,-0.00157324,-0.0001051721,-6.2706e-05,-4.57209e-05,-0.00067236094,-0.0005582448,-0.0006893865,-6.63847e-05,2.66053e-05,4.80157323e-05,-0.0005439254,-6.7125e-05,3.0,0.0,S4_34C
-2.35045e-05,-0.000124811,-0.000181211828,-0.002466079,0.0006058238,1.67134e-05,-0.000254695,-0.000414709561,-0.00210663,0.0002737663,7.88686e-05,-0.0003992287,-0.000597314211,-0.00157324,-0.0001051721,-6.2706e-05,-4.57209e-05,-0.00067236094,-0.0005582448,-0.0006893865,3.0,0.0,S4_34C
-6.66029e-05,-3.26013e-05,4.71122439e-05,-0.002846196,0.0011029252,-2.35045e-05,-0.000124811,-0.000181211828,-0.002466079,0.0006058238,1.67134e-05,-0.000254695,-0.000414709561,-0.00210663,0.0002737663,7.88686e-05,-0.0003992287,-0.000597314211,-0.00157324,-0.0001051721,3.0,0.0,S4_34C
-9.30603e-05,2.25342e-05,6.66956039e-05,-0.003116241,0.0012753356,-6.66029e-05,-3.26013e-05,4.71122439e-05,-0.002846196,0.0011029252,-2.35045e-05,-0.000124811,-0.000181211828,-0.002466079,0.0006058238,1.67134e-05,-0.000254695,-0.000414709561,-0.00210663,0.0002737663,3.0,0.0,S4_34C
-0.0011352925,0.0001702086,0.000433882262,2.59586e-05,-0.000230653,-0.0017171013,0.0001143536,0.000380212121,-0.0002919879,-0.000127879,-0.0002488175,3.21471e-05,0.000112180147,-7.29235e-05,-9.0232e-05,-0.0002230357,3.58248e-05,0.000195739005,-5.97691e-05,-8.3575e-05,4.0,7.0,S4_34C
