N1;P1;P2;N3;P3;AP;N1_prev1;P1_prev1;P2_prev1;N3_prev1;P3_prev1;N1_prev2;P1_prev2;P2_prev2;N3_prev2;P3_prev2;N1_prev3;P1_prev3;P2_prev3;N3_prev3;P3_prev3
-0.0002064901;4.04791e-05;0.000104518593;6.4451e-05;-0.000115702;0.0;-0.0002412565;4.414e-05;0.000104859966;6.89594e-05;-0.000117513;-0.0002987196;4.50999e-05;0.000108790475;7.28166e-05;-0.00012014;-0.0003826496;4.9451e-05;0.000109293389;8.40653e-05;-0.000128343
-0.0001700683;4.59863e-05;0.000104261169;6.06352e-05;-0.000108714;0.0;-0.0002064901;4.04791e-05;0.000104518593;6.4451e-05;-0.000115702;-0.0002412565;4.414e-05;0.000104859966;6.89594e-05;-0.000117513;-0.0002987196;4.50999e-05;0.000108790475;7.28166e-05;-0.00012014
-0.0001509097;4.16068e-05;0.000105384417;5.79267e-05;-9.74804e-05;2.0;-0.0001700683;4.59863e-05;0.000104261169;6.06352e-05;-0.000108714;-0.0002064901;4.04791e-05;0.000104518593;6.4451e-05;-0.000115702;-0.0002412565;4.414e-05;0.000104859966;6.89594e-05;-0.000117513
-0.0001400685;0.0001010095;0.000333422358;0.0005677667;-0.0006814212;2.0;-0.0001509097;4.16068e-05;0.000105384417;5.79267e-05;-9.74804e-05;-0.0001700683;4.59863e-05;0.000104261169;6.06352e-05;-0.000108714;-0.0002064901;4.04791e-05;0.000104518593;6.4451e-05;-0.000115702
-0.0001022947;0.0001338237;0.00036872318;0.0006799824;-0.0007788852;2.0;-0.0001400685;0.0001010095;0.000333422358;0.0005677667;-0.0006814212;-0.0001509097;4.16068e-05;0.000105384417;5.79267e-05;-9.74804e-05;-0.0001700683;4.59863e-05;0.000104261169;6.06352e-05;-0.000108714
-6.80295e-05;0.000146187;0.000379255129;0.0007388875;-0.0008128037;2.0;-0.0001022947;0.0001338237;0.00036872318;0.0006799824;-0.0007788852;-0.0001400685;0.0001010095;0.000333422358;0.0005677667;-0.0006814212;-0.0001509097;4.16068e-05;0.000105384417;5.79267e-05;-9.74804e-05
-6.08083e-05;0.0001385902;0.00037723576;0.0007676332;-0.0008319468;2.0;-6.80295e-05;0.000146187;0.000379255129;0.0007388875;-0.0008128037;-0.0001022947;0.0001338237;0.00036872318;0.0006799824;-0.0007788852;-0.0001400685;0.0001010095;0.000333422358;0.0005677667;-0.0006814212
-1.95467e-05;6.67519e-05;0.00024886895;0.000702579;-0.000483531;0.0;-6.08083e-05;0.0001385902;0.00037723576;0.0007676332;-0.0008319468;-6.80295e-05;0.000146187;0.000379255129;0.0007388875;-0.0008128037;-0.0001022947;0.0001338237;0.00036872318;0.0006799824;-0.0007788852
-1.5242e-06;5.81523e-05;0.000161058924;0.0003105941;-0.0003276844;0.0;-1.95467e-05;6.67519e-05;0.00024886895;0.000702579;-0.000483531;-6.08083e-05;0.0001385902;0.00037723576;0.0007676332;-0.0008319468;-6.80295e-05;0.000146187;0.000379255129;0.0007388875;-0.0008128037
-1.19028e-05;6.19549e-05;0.000138814794;0.0002143343;-0.0002586661;0.0;-1.5242e-06;5.81523e-05;0.000161058924;0.0003105941;-0.0003276844;-1.95467e-05;6.67519e-05;0.00024886895;0.000702579;-0.000483531;-6.08083e-05;0.0001385902;0.00037723576;0.0007676332;-0.0008319468
-1.98478e-05;3.47013e-05;0.000128612766;0.0001721885;-0.000213896;0.0;-1.19028e-05;6.19549e-05;0.000138814794;0.0002143343;-0.0002586661;-1.5242e-06;5.81523e-05;0.000161058924;0.0003105941;-0.0003276844;-1.95467e-05;6.67519e-05;0.00024886895;0.000702579;-0.000483531
-2.51199e-05;4.30837e-05;0.000119768993;0.0001475378;-0.000197742;0.0;-1.98478e-05;3.47013e-05;0.000128612766;0.0001721885;-0.000213896;-1.19028e-05;6.19549e-05;0.000138814794;0.0002143343;-0.0002586661;-1.5242e-06;5.81523e-05;0.000161058924;0.0003105941;-0.0003276844
-2.89665e-05;4.1697e-05;0.000109798806;0.0001277402;-0.0001758234;0.0;-2.51199e-05;4.30837e-05;0.000119768993;0.0001475378;-0.000197742;-1.98478e-05;3.47013e-05;0.000128612766;0.0001721885;-0.000213896;-1.19028e-05;6.19549e-05;0.000138814794;0.0002143343;-0.0002586661
-3.23254e-05;3.76311e-05;0.000115528288;0.0001139684;-0.0001609193;0.0;-2.89665e-05;4.1697e-05;0.000109798806;0.0001277402;-0.0001758234;-2.51199e-05;4.30837e-05;0.000119768993;0.0001475378;-0.000197742;-1.98478e-05;3.47013e-05;0.000128612766;0.0001721885;-0.000213896
-3.07362e-05;4.28792e-05;0.000109601999;0.0001070078;-0.0001512567;0.0;-3.23254e-05;3.76311e-05;0.000115528288;0.0001139684;-0.0001609193;-2.89665e-05;4.1697e-05;0.000109798806;0.0001277402;-0.0001758234;-2.51199e-05;4.30837e-05;0.000119768993;0.0001475378;-0.000197742
-3.10215e-05;3.88815e-05;0.000113108305;9.95792e-05;-0.0001458221;2.0;-3.07362e-05;4.28792e-05;0.000109601999;0.0001070078;-0.0001512567;-3.23254e-05;3.76311e-05;0.000115528288;0.0001139684;-0.0001609193;-2.89665e-05;4.1697e-05;0.000109798806;0.0001277402;-0.0001758234
1.458e-07;4.29914e-05;0.000238801105;0.0004671839;-0.0005601952;2.0;-3.10215e-05;3.88815e-05;0.000113108305;9.95792e-05;-0.0001458221;-3.07362e-05;4.28792e-05;0.000109601999;0.0001070078;-0.0001512567;-3.23254e-05;3.76311e-05;0.000115528288;0.0001139684;-0.0001609193
7.13202e-05;6.99292e-05;0.000243062983;0.0005343151;-0.0006095905;2.0;1.458e-07;4.29914e-05;0.000238801105;0.0004671839;-0.0005601952;-3.10215e-05;3.88815e-05;0.000113108305;9.95792e-05;-0.0001458221;-3.07362e-05;4.28792e-05;0.000109601999;0.0001070078;-0.0001512567
8.65021e-05;6.88404e-05;0.000247034943;0.0005646633;-0.0006440873;2.0;7.13202e-05;6.99292e-05;0.000243062983;0.0005343151;-0.0006095905;1.458e-07;4.29914e-05;0.000238801105;0.0004671839;-0.0005601952;-3.10215e-05;3.88815e-05;0.000113108305;9.95792e-05;-0.0001458221
0.0001033581;6.67613e-05;0.000252337632;0.0005871836;-0.0006655768;2.0;8.65021e-05;6.88404e-05;0.000247034943;0.0005646633;-0.0006440873;7.13202e-05;6.99292e-05;0.000243062983;0.0005343151;-0.0006095905;1.458e-07;4.29914e-05;0.000238801105;0.0004671839;-0.0005601952
0.000110402;2.86204e-05;0.00018864694;0.0005997075;-0.0004598962;0.0;0.0001033581;6.67613e-05;0.000252337632;0.0005871836;-0.0006655768;8.65021e-05;6.88404e-05;0.000247034943;0.0005646633;-0.0006440873;7.13202e-05;6.99292e-05;0.000243062983;0.0005343151;-0.0006095905
8.18341e-05;2.42031e-05;0.000122152429;0.0002807095;-0.0003120887;0.0;0.000110402;2.86204e-05;0.00018864694;0.0005997075;-0.0004598962;0.0001033581;6.67613e-05;0.000252337632;0.0005871836;-0.0006655768;8.65021e-05;6.88404e-05;0.000247034943;0.0005646633;-0.0006440873
3.79448e-05;2.74256e-05;0.000117521835;0.0002162225;-0.0002673721;0.0;8.18341e-05;2.42031e-05;0.000122152429;0.0002807095;-0.0003120887;0.000110402;2.86204e-05;0.00018864694;0.0005997075;-0.0004598962;0.0001033581;6.67613e-05;0.000252337632;0.0005871836;-0.0006655768
1.26675e-05;3.44999e-05;0.000120719633;0.0001807767;-0.0002355502;0.0;3.79448e-05;2.74256e-05;0.000117521835;0.0002162225;-0.0002673721;8.18341e-05;2.42031e-05;0.000122152429;0.0002807095;-0.0003120887;0.000110402;2.86204e-05;0.00018864694;0.0005997075;-0.0004598962
-1.0175e-06;3.56643e-05;0.000117670155;0.0001592032;-0.0002167474;0.0;1.26675e-05;3.44999e-05;0.000120719633;0.0001807767;-0.0002355502;3.79448e-05;2.74256e-05;0.000117521835;0.0002162225;-0.0002673721;8.18341e-05;2.42031e-05;0.000122152429;0.0002807095;-0.0003120887
-9.787e-06;4.04225e-05;0.000121750199;0.00014551;-0.0002080698;0.0;-1.0175e-06;3.56643e-05;0.000117670155;0.0001592032;-0.0002167474;1.26675e-05;3.44999e-05;0.000120719633;0.0001807767;-0.0002355502;3.79448e-05;2.74256e-05;0.000117521835;0.0002162225;-0.0002673721
-1.57515e-05;4.34949e-05;0.000123444144;0.0001333471;-0.0001963889;0.0;-9.787e-06;4.04225e-05;0.000121750199;0.00014551;-0.0002080698;-1.0175e-06;3.56643e-05;0.000117670155;0.0001592032;-0.0002167474;1.26675e-05;3.44999e-05;0.000120719633;0.0001807767;-0.0002355502
-1.86897e-05;4.18386e-05;0.000118190175;0.0001243281;-0.000187861;0.0;-1.57515e-05;4.34949e-05;0.000123444144;0.0001333471;-0.0001963889;-9.787e-06;4.04225e-05;0.000121750199;0.00014551;-0.0002080698;-1.0175e-06;3.56643e-05;0.000117670155;0.0001592032;-0.0002167474
-2.47402e-05;3.08715e-05;0.00011469271;0.000113639;-0.0001635111;2.0;-1.86897e-05;4.18386e-05;0.000118190175;0.0001243281;-0.000187861;-1.57515e-05;4.34949e-05;0.000123444144;0.0001333471;-0.0001963889;-9.787e-06;4.04225e-05;0.000121750199;0.00014551;-0.0002080698
5.05441e-05;5.31844e-05;0.000225767857;0.0003926872;-0.0005336683;2.0;-2.47402e-05;3.08715e-05;0.00011469271;0.000113639;-0.0001635111;-1.86897e-05;4.18386e-05;0.000118190175;0.0001243281;-0.000187861;-1.57515e-05;4.34949e-05;0.000123444144;0.0001333471;-0.0001963889
0.0001162365;5.83873e-05;0.000236925567;0.0005229681;-0.0006148385;2.0;5.05441e-05;5.31844e-05;0.000225767857;0.0003926872;-0.0005336683;-2.47402e-05;3.08715e-05;0.00011469271;0.000113639;-0.0001635111;-1.86897e-05;4.18386e-05;0.000118190175;0.0001243281;-0.000187861
0.0001492196;5.19077e-05;0.000230681064;0.0005631667;-0.0006465482;2.0;0.0001162365;5.83873e-05;0.000236925567;0.0005229681;-0.0006148385;5.05441e-05;5.31844e-05;0.000225767857;0.0003926872;-0.0005336683;-2.47402e-05;3.08715e-05;0.00011469271;0.000113639;-0.0001635111
0.0001723118;5.03479e-05;0.000231903468;0.0005836177;-0.0006615919;2.0;0.0001492196;5.19077e-05;0.000230681064;0.0005631667;-0.0006465482;0.0001162365;5.83873e-05;0.000236925567;0.0005229681;-0.0006148385;5.05441e-05;5.31844e-05;0.000225767857;0.0003926872;-0.0005336683
0.0001917368;3.71947e-05;0.000225142154;0.0005944518;-0.0006719145;2.0;0.0001723118;5.03479e-05;0.000231903468;0.0005836177;-0.0006615919;0.0001492196;5.19077e-05;0.000230681064;0.0005631667;-0.0006465482;0.0001162365;5.83873e-05;0.000236925567;0.0005229681;-0.0006148385
0.0001742671;4.5903e-06;0.000127371168;0.0003861509;-0.0003377954;0.0;0.0001917368;3.71947e-05;0.000225142154;0.0005944518;-0.0006719145;0.0001723118;5.03479e-05;0.000231903468;0.0005836177;-0.0006615919;0.0001492196;5.19077e-05;0.000230681064;0.0005631667;-0.0006465482
6.52927e-05;2.81462e-05;0.000126764891;0.0002279763;-0.0002870802;0.0;0.0001742671;4.5903e-06;0.000127371168;0.0003861509;-0.0003377954;0.0001917368;3.71947e-05;0.000225142154;0.0005944518;-0.0006719145;0.0001723118;5.03479e-05;0.000231903468;0.0005836177;-0.0006615919
3.15817e-05;2.51178e-05;0.000126920932;0.000194915;-0.0002495423;0.0;6.52927e-05;2.81462e-05;0.000126764891;0.0002279763;-0.0002870802;0.0001742671;4.5903e-06;0.000127371168;0.0003861509;-0.0003377954;0.0001917368;3.71947e-05;0.000225142154;0.0005944518;-0.0006719145
1.01898e-05;3.94259e-05;0.000124796439;0.0001715166;-0.0002381529;0.0;3.15817e-05;2.51178e-05;0.000126920932;0.000194915;-0.0002495423;6.52927e-05;2.81462e-05;0.000126764891;0.0002279763;-0.0002870802;0.0001742671;4.5903e-06;0.000127371168;0.0003861509;-0.0003377954
-8.308e-07;3.44118e-05;0.00012912383;0.0001545181;-0.0002251021;0.0;1.01898e-05;3.94259e-05;0.000124796439;0.0001715166;-0.0002381529;3.15817e-05;2.51178e-05;0.000126920932;0.000194915;-0.0002495423;6.52927e-05;2.81462e-05;0.000126764891;0.0002279763;-0.0002870802
-1.4266e-06;3.96116e-05;0.000122185564;0.0001457041;-0.0002107653;0.0;-8.308e-07;3.44118e-05;0.00012912383;0.0001545181;-0.0002251021;1.01898e-05;3.94259e-05;0.000124796439;0.0001715166;-0.0002381529;3.15817e-05;2.51178e-05;0.000126920932;0.000194915;-0.0002495423
-9.2877e-06;4.07634e-05;0.000126454048;0.000133165;-0.0002119172;2.0;-1.4266e-06;3.96116e-05;0.000122185564;0.0001457041;-0.0002107653;-8.308e-07;3.44118e-05;0.00012912383;0.0001545181;-0.0002251021;1.01898e-05;3.94259e-05;0.000124796439;0.0001715166;-0.0002381529
-2.31657e-05;8.90731e-05;0.000315428391;0.0005815669;-0.0006998748;2.0;-9.2877e-06;4.07634e-05;0.000126454048;0.000133165;-0.0002119172;-1.4266e-06;3.96116e-05;0.000122185564;0.0001457041;-0.0002107653;-8.308e-07;3.44118e-05;0.00012912383;0.0001545181;-0.0002251021
3.63755e-05;0.0001008637;0.000323947461;0.00064669;-0.0007455514;2.0;-2.31657e-05;8.90731e-05;0.000315428391;0.0005815669;-0.0006998748;-9.2877e-06;4.07634e-05;0.000126454048;0.000133165;-0.0002119172;-1.4266e-06;3.96116e-05;0.000122185564;0.0001457041;-0.0002107653
6.89747e-05;0.0001178435;0.000320026564;0.0006755557;-0.0007865996;2.0;3.63755e-05;0.0001008637;0.000323947461;0.00064669;-0.0007455514;-2.31657e-05;8.90731e-05;0.000315428391;0.0005815669;-0.0006998748;-9.2877e-06;4.07634e-05;0.000126454048;0.000133165;-0.0002119172
6.94593e-05;0.0001146357;0.000317949656;0.000698255;-0.0007984559;2.0;6.89747e-05;0.0001178435;0.000320026564;0.0006755557;-0.0007865996;3.63755e-05;0.0001008637;0.000323947461;0.00064669;-0.0007455514;-2.31657e-05;8.90731e-05;0.000315428391;0.0005815669;-0.0006998748
8.73853e-05;4.67468e-05;0.000230517966;0.0007007911;-0.0005331512;0.0;6.94593e-05;0.0001146357;0.000317949656;0.000698255;-0.0007984559;6.89747e-05;0.0001178435;0.000320026564;0.0006755557;-0.0007865996;3.63755e-05;0.0001008637;0.000323947461;0.00064669;-0.0007455514
8.6136e-05;2.7584e-05;0.000144904843;0.0003062776;-0.000320474;0.0;8.73853e-05;4.67468e-05;0.000230517966;0.0007007911;-0.0005331512;6.94593e-05;0.0001146357;0.000317949656;0.000698255;-0.0007984559;6.89747e-05;0.0001178435;0.000320026564;0.0006755557;-0.0007865996
5.13088e-05;2.81872e-05;0.000136165414;0.0002150423;-0.0002865806;0.0;8.6136e-05;2.7584e-05;0.000144904843;0.0003062776;-0.000320474;8.73853e-05;4.67468e-05;0.000230517966;0.0007007911;-0.0005331512;6.94593e-05;0.0001146357;0.000317949656;0.000698255;-0.0007984559
3.3366e-05;3.80717e-05;0.000113698268;0.0001881878;-0.000264934;0.0;5.13088e-05;2.81872e-05;0.000136165414;0.0002150423;-0.0002865806;8.6136e-05;2.7584e-05;0.000144904843;0.0003062776;-0.000320474;8.73853e-05;4.67468e-05;0.000230517966;0.0007007911;-0.0005331512
1.98278e-05;3.87063e-05;0.000132924106;0.0001683575;-0.0002484351;0.0;3.3366e-05;3.80717e-05;0.000113698268;0.0001881878;-0.000264934;5.13088e-05;2.81872e-05;0.000136165414;0.0002150423;-0.0002865806;8.6136e-05;2.7584e-05;0.000144904843;0.0003062776;-0.000320474
1.38696e-05;3.07351e-05;0.000129962544;0.000156451;-0.0002328558;0.0;1.98278e-05;3.87063e-05;0.000132924106;0.0001683575;-0.0002484351;3.3366e-05;3.80717e-05;0.000113698268;0.0001881878;-0.000264934;5.13088e-05;2.81872e-05;0.000136165414;0.0002150423;-0.0002865806
1.02349e-05;3.22866e-05;0.000127927779;0.0001471331;-0.0002162031;2.0;1.38696e-05;3.07351e-05;0.000129962544;0.000156451;-0.0002328558;1.98278e-05;3.87063e-05;0.000132924106;0.0001683575;-0.0002484351;3.3366e-05;3.80717e-05;0.000113698268;0.0001881878;-0.000264934
-9.7734e-06;9.37747e-05;0.000359840109;0.0006662847;-0.0007981647;2.0;1.02349e-05;3.22866e-05;0.000127927779;0.0001471331;-0.0002162031;1.38696e-05;3.07351e-05;0.000129962544;0.000156451;-0.0002328558;1.98278e-05;3.87063e-05;0.000132924106;0.0001683575;-0.0002484351
4.73289e-05;0.0001126416;0.000368680368;0.0007363295;-0.0008431116;2.0;-9.7734e-06;9.37747e-05;0.000359840109;0.0006662847;-0.0007981647;1.02349e-05;3.22866e-05;0.000127927779;0.0001471331;-0.0002162031;1.38696e-05;3.07351e-05;0.000129962544;0.000156451;-0.0002328558
8.43569e-05;0.0001090195;0.000365432381;0.0007607664;-0.000863075;2.0;4.73289e-05;0.0001126416;0.000368680368;0.0007363295;-0.0008431116;-9.7734e-06;9.37747e-05;0.000359840109;0.0006662847;-0.0007981647;1.02349e-05;3.22866e-05;0.000127927779;0.0001471331;-0.0002162031
0.0001031295;0.0001192701;0.00037119427;0.0007824054;-0.0008908193;2.0;8.43569e-05;0.0001090195;0.000365432381;0.0007607664;-0.000863075;4.73289e-05;0.0001126416;0.000368680368;0.0007363295;-0.0008431116;-9.7734e-06;9.37747e-05;0.000359840109;0.0006662847;-0.0007981647
9.8044e-05;3.90242e-05;0.000245618692;0.000798781;-0.0005481131;0.0;0.0001031295;0.0001192701;0.00037119427;0.0007824054;-0.0008908193;8.43569e-05;0.0001090195;0.000365432381;0.0007607664;-0.000863075;4.73289e-05;0.0001126416;0.000368680368;0.0007363295;-0.0008431116
0.0001121822;2.76438e-05;0.0001545087;0.0003213159;-0.0003769673;0.0;9.8044e-05;3.90242e-05;0.000245618692;0.000798781;-0.0005481131;0.0001031295;0.0001192701;0.00037119427;0.0007824054;-0.0008908193;8.43569e-05;0.0001090195;0.000365432381;0.0007607664;-0.000863075
6.87302e-05;2.2787e-05;0.000147357641;0.0002385291;-0.0003097129;0.0;0.0001121822;2.76438e-05;0.0001545087;0.0003213159;-0.0003769673;9.8044e-05;3.90242e-05;0.000245618692;0.000798781;-0.0005481131;0.0001031295;0.0001192701;0.00037119427;0.0007824054;-0.0008908193
4.10707e-05;3.24083e-05;0.00013561605;0.0002003463;-0.0002826503;0.0;6.87302e-05;2.2787e-05;0.000147357641;0.0002385291;-0.0003097129;0.0001121822;2.76438e-05;0.0001545087;0.0003213159;-0.0003769673;9.8044e-05;3.90242e-05;0.000245618692;0.000798781;-0.0005481131
2.92351e-05;3.41034e-05;0.000139939933;0.0001713191;-0.0002586399;0.0;4.10707e-05;3.24083e-05;0.00013561605;0.0002003463;-0.0002826503;6.87302e-05;2.2787e-05;0.000147357641;0.0002385291;-0.0003097129;0.0001121822;2.76438e-05;0.0001545087;0.0003213159;-0.0003769673
2.1244e-05;4.74779e-05;0.000138817544;0.0001582106;-0.0002508066;0.0;2.92351e-05;3.41034e-05;0.000139939933;0.0001713191;-0.0002586399;4.10707e-05;3.24083e-05;0.00013561605;0.0002003463;-0.0002826503;6.87302e-05;2.2787e-05;0.000147357641;0.0002385291;-0.0003097129
1.47644e-05;4.14903e-05;0.000140759294;0.0001476709;-0.0002421345;0.0;2.1244e-05;4.74779e-05;0.000138817544;0.0001582106;-0.0002508066;2.92351e-05;3.41034e-05;0.000139939933;0.0001713191;-0.0002586399;4.10707e-05;3.24083e-05;0.00013561605;0.0002003463;-0.0002826503
5.162e-06;3.57188e-05;0.000138776755;0.0001340594;-0.0002286605;0.0;1.47644e-05;4.14903e-05;0.000140759294;0.0001476709;-0.0002421345;2.1244e-05;4.74779e-05;0.000138817544;0.0001582106;-0.0002508066;2.92351e-05;3.41034e-05;0.000139939933;0.0001713191;-0.0002586399
1.0773e-06;5.21018e-05;0.000137453142;0.0001287296;-0.0002371024;0.0;5.162e-06;3.57188e-05;0.000138776755;0.0001340594;-0.0002286605;1.47644e-05;4.14903e-05;0.000140759294;0.0001476709;-0.0002421345;2.1244e-05;4.74779e-05;0.000138817544;0.0001582106;-0.0002508066
1.3532e-06;4.78629e-05;0.000141775206;0.0001241186;-0.0002221253;3.0;1.0773e-06;5.21018e-05;0.000137453142;0.0001287296;-0.0002371024;5.162e-06;3.57188e-05;0.000138776755;0.0001340594;-0.0002286605;1.47644e-05;4.14903e-05;0.000140759294;0.0001476709;-0.0002421345
3.7249e-06;-1.58354e-05;2.59870212e-05;-0.0003958933;-0.0012652601;3.0;1.3532e-06;4.78629e-05;0.000141775206;0.0001241186;-0.0002221253;1.0773e-06;5.21018e-05;0.000137453142;0.0001287296;-0.0002371024;5.162e-06;3.57188e-05;0.000138776755;0.0001340594;-0.0002286605
4.77874e-05;-2.47287e-05;-7.68652171e-06;-0.0006191113;-0.0014899725;3.0;3.7249e-06;-1.58354e-05;2.59870212e-05;-0.0003958933;-0.0012652601;1.3532e-06;4.78629e-05;0.000141775206;0.0001241186;-0.0002221253;1.0773e-06;5.21018e-05;0.000137453142;0.0001287296;-0.0002371024
6.83642e-05;-4.87e-05;-4.23168676e-05;-0.0007573663;-0.001613487;3.0;4.77874e-05;-2.47287e-05;-7.68652171e-06;-0.0006191113;-0.0014899725;3.7249e-06;-1.58354e-05;2.59870212e-05;-0.0003958933;-0.0012652601;1.3532e-06;4.78629e-05;0.000141775206;0.0001241186;-0.0002221253
8.01893e-05;-5.67194e-05;-7.09097803e-05;-0.0008474062;-0.00169875;3.0;6.83642e-05;-4.87e-05;-4.23168676e-05;-0.0007573663;-0.001613487;4.77874e-05;-2.47287e-05;-7.68652171e-06;-0.0006191113;-0.0014899725;3.7249e-06;-1.58354e-05;2.59870212e-05;-0.0003958933;-0.0012652601
8.97424e-05;-7.01453e-05;-8.56244224e-05;-0.000907315;-0.0016423647;0.0;8.01893e-05;-5.67194e-05;-7.09097803e-05;-0.0008474062;-0.00169875;6.83642e-05;-4.87e-05;-4.23168676e-05;-0.0007573663;-0.001613487;4.77874e-05;-2.47287e-05;-7.68652171e-06;-0.0006191113;-0.0014899725
8.11554e-05;-5.18847e-05;-4.68811704e-05;-0.0006286072;-0.000867964;0.0;8.97424e-05;-7.01453e-05;-8.56244224e-05;-0.000907315;-0.0016423647;8.01893e-05;-5.67194e-05;-7.09097803e-05;-0.0008474062;-0.00169875;6.83642e-05;-4.87e-05;-4.23168676e-05;-0.0007573663;-0.001613487
5.47389e-05;-2.48661e-05;2.07033554e-06;-0.0003497509;-0.0006588038;0.0;8.11554e-05;-5.18847e-05;-4.68811704e-05;-0.0006286072;-0.000867964;8.97424e-05;-7.01453e-05;-8.56244224e-05;-0.000907315;-0.0016423647;8.01893e-05;-5.67194e-05;-7.09097803e-05;-0.0008474062;-0.00169875
4.12595e-05;-2.52028e-05;2.49003533e-05;-0.0002257196;-0.0005289427;0.0;5.47389e-05;-2.48661e-05;2.07033554e-06;-0.0003497509;-0.0006588038;8.11554e-05;-5.18847e-05;-4.68811704e-05;-0.0006286072;-0.000867964;8.97424e-05;-7.01453e-05;-8.56244224e-05;-0.000907315;-0.0016423647
3.16477e-05;-9.9548e-06;5.46917763e-05;-0.0001510767;-0.0004712332;0.0;4.12595e-05;-2.52028e-05;2.49003533e-05;-0.0002257196;-0.0005289427;5.47389e-05;-2.48661e-05;2.07033554e-06;-0.0003497509;-0.0006588038;8.11554e-05;-5.18847e-05;-4.68811704e-05;-0.0006286072;-0.000867964
2.48252e-05;8.1422e-06;7.46745573e-05;-9.88594e-05;-0.0004252545;0.0;3.16477e-05;-9.9548e-06;5.46917763e-05;-0.0001510767;-0.0004712332;4.12595e-05;-2.52028e-05;2.49003533e-05;-0.0002257196;-0.0005289427;5.47389e-05;-2.48661e-05;2.07033554e-06;-0.0003497509;-0.0006588038
1.90233e-05;1.07195e-05;8.12565122e-05;-6.94885e-05;-0.0003872921;0.0;2.48252e-05;8.1422e-06;7.46745573e-05;-9.88594e-05;-0.0004252545;3.16477e-05;-9.9548e-06;5.46917763e-05;-0.0001510767;-0.0004712332;4.12595e-05;-2.52028e-05;2.49003533e-05;-0.0002257196;-0.0005289427
1.54148e-05;1.45934e-05;8.27157055e-05;-4.6474e-05;-0.0003560767;0.0;1.90233e-05;1.07195e-05;8.12565122e-05;-6.94885e-05;-0.0003872921;2.48252e-05;8.1422e-06;7.46745573e-05;-9.88594e-05;-0.0004252545;3.16477e-05;-9.9548e-06;5.46917763e-05;-0.0001510767;-0.0004712332
1.47896e-05;1.97995e-05;9.09287264e-05;-2.51678e-05;-0.0003393138;0.0;1.54148e-05;1.45934e-05;8.27157055e-05;-4.6474e-05;-0.0003560767;1.90233e-05;1.07195e-05;8.12565122e-05;-6.94885e-05;-0.0003872921;2.48252e-05;8.1422e-06;7.46745573e-05;-9.88594e-05;-0.0004252545
1.41633e-05;9.6391e-06;9.77968812e-05;-1.17538e-05;-0.0003141264;0.0;1.47896e-05;1.97995e-05;9.09287264e-05;-2.51678e-05;-0.0003393138;1.54148e-05;1.45934e-05;8.27157055e-05;-4.6474e-05;-0.0003560767;1.90233e-05;1.07195e-05;8.12565122e-05;-6.94885e-05;-0.0003872921
1.05255e-05;3.94354e-05;9.89185646e-05;-2.8231e-06;-0.0003131228;0.0;1.41633e-05;9.6391e-06;9.77968812e-05;-1.17538e-05;-0.0003141264;1.47896e-05;1.97995e-05;9.09287264e-05;-2.51678e-05;-0.0003393138;1.54148e-05;1.45934e-05;8.27157055e-05;-4.6474e-05;-0.0003560767
1.22458e-05;2.35035e-05;9.38757948e-05;7.4897e-06;-0.000285841;3.0;1.05255e-05;3.94354e-05;9.89185646e-05;-2.8231e-06;-0.0003131228;1.41633e-05;9.6391e-06;9.77968812e-05;-1.17538e-05;-0.0003141264;1.47896e-05;1.97995e-05;9.09287264e-05;-2.51678e-05;-0.0003393138
9.97538e-05;-0.0001753866;-0.000283426634;-0.0016513783;-0.0002827747;3.0;1.22458e-05;2.35035e-05;9.38757948e-05;7.4897e-06;-0.000285841;1.05255e-05;3.94354e-05;9.89185646e-05;-2.8231e-06;-0.0003131228;1.41633e-05;9.6391e-06;9.77968812e-05;-1.17538e-05;-0.0003141264
0.0001532844;-0.0002038687;-0.000333691307;-0.0018462104;-0.0004533162;3.0;9.97538e-05;-0.0001753866;-0.000283426634;-0.0016513783;-0.0002827747;1.22458e-05;2.35035e-05;9.38757948e-05;7.4897e-06;-0.000285841;1.05255e-05;3.94354e-05;9.89185646e-05;-2.8231e-06;-0.0003131228
0.0001749269;-0.0002312775;-0.000367122499;-0.0019279227;-0.0005470125;3.0;0.0001532844;-0.0002038687;-0.000333691307;-0.0018462104;-0.0004533162;9.97538e-05;-0.0001753866;-0.000283426634;-0.0016513783;-0.0002827747;1.22458e-05;2.35035e-05;9.38757948e-05;7.4897e-06;-0.000285841
0.000185037;-0.0002333346;-0.000388535002;-0.0019784906;-0.0006509312;3.0;0.0001749269;-0.0002312775;-0.000367122499;-0.0019279227;-0.0005470125;0.0001532844;-0.0002038687;-0.000333691307;-0.0018462104;-0.0004533162;9.97538e-05;-0.0001753866;-0.000283426634;-0.0016513783;-0.0002827747
